"identifier","name","thumbnail","description","mimetype","url","media","agegroup","domain","curriculargoal","competencies","language","category","sourceorg","audience","keywords","status","learningoutcomes","createdon","lastupdatedon"
"do_31398256547236249611723","Firki 3rd Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398256547236249611723/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398256547236249611723/3rdissuefirkee.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398256547236249611723/3rdissuefirkee.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398257042318131211725","Firki 4th Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398257042318131211725/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257042318131211725/4thissuefirkee.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257042318131211725/4thissuefirkee.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398257156384358411745","Firki 5th Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398257156384358411745/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257156384358411745/5thissuefirkee.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257156384358411745/5thissuefirkee.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398257418264576011355","Firki 6th Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398257418264576011355/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257418264576011355/6thissuefirkee.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257418264576011355/6thissuefirkee.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398257647655321611390","Firki 7th Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398257647655321611390/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257647655321611390/7thissuefirkee.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398257647655321611390/7thissuefirkee.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398258024912486411393","Firki 8th Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398258024912486411393/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398258024912486411393/firkee8issue.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398258024912486411393/firkee8issue.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398258206760960011821","Firki 9th Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398258206760960011821/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398258206760960011821/firkee9issue.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398258206760960011821/firkee9issue.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398258406530252811749","Firki 10th Issue","https://obj.diksha.gov.in/ntp-content-production/content/do_31398258406530252811749/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398258406530252811749/firkee10issue.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398258406530252811749/firkee10issue.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398262623725977611739","Firki June 2019","https://obj.diksha.gov.in/ntp-content-production/content/do_31398262623725977611739/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398262623725977611739/firkeebachoki-june2019.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398262623725977611739/firkeebachoki-june2019.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398263937961164811748","Firki December 2019","https://obj.diksha.gov.in/ntp-content-production/content/do_31398263937961164811748/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398263937961164811748/firkeedecember2019_final.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398263937961164811748/firkeedecember2019_final.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398264538742784011478","Firki December 2020","https://obj.diksha.gov.in/ntp-content-production/content/do_31398264538742784011478/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398264538742784011478/firkee_december2020.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398264538742784011478/firkee_december2020.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398264830068326411781","Firki June 2021","https://obj.diksha.gov.in/ntp-content-production/content/do_31398264830068326411781/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398264830068326411781/firkee_june2021.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398264830068326411781/firkee_june2021.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398265405201612811707","Firki December 2021","https://obj.diksha.gov.in/ntp-content-production/content/do_31398265405201612811707/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398265405201612811707/firkee_december2021.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398265405201612811707/firkee_december2021.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398265582715699211793","Firki June 2022","https://obj.diksha.gov.in/ntp-content-production/content/do_31398265582715699211793/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398265582715699211793/firkeejune2022.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398265582715699211793/firkeejune2022.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398270114744729611784","Firki December 2022","https://obj.diksha.gov.in/ntp-content-production/content/do_31398270114744729611784/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398270114744729611784/firkeedecember2022.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398270114744729611784/firkeedecember2022.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398270307559014411825","Firki June 2023","https://obj.diksha.gov.in/ntp-content-production/content/do_31398270307559014411825/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398270307559014411825/firkeejune2023.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398270307559014411825/firkeejune2023.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31398270933270528011787","Firki December 2023","https://obj.diksha.gov.in/ntp-content-production/content/do_31398270933270528011787/artifact/do_313971915771625472197_1705556124628_barkha.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398270933270528011787/firkeedecember2023.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31398270933270528011787/firkeedecember2023.pdf""}]",,,,,"Hindi","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490468626432017693","Alphabet A","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490468626432017693/artifact/do_31383882937312870411447_1689310226353_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490468626432017693/alphabet-a.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490468626432017693/alphabet-a.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490714121011217695","Alphabet B","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490714121011217695/artifact/do_31383882962358272011662_1689310256943_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490714121011217695/alphabet-b.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490714121011217695/alphabet-b.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490912059392017696","Alphabet C","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490912059392017696/artifact/do_31383882984820736011448_1689310284341_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490912059392017696/alphabet-c.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490912059392017696/alphabet-c.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491014652723214500","Alphabet D","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491014652723214500/artifact/do_31383883003808153611664_1689310307512_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491014652723214500/alphabet-d.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491014652723214500/alphabet-d.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491149345587214501","Alphabet E","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491149345587214501/artifact/do_31383883025273651211449_1689310333775_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491149345587214501/alphabet-e.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491149345587214501/alphabet-e.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491402175283214505","Alphabet F","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491402175283214505/artifact/do_31383883048453734411450_1689310362017_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491402175283214505/alphabet-f.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491402175283214505/alphabet-f.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491537912627214507","Alphabet G","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491537912627214507/artifact/do_31383883073459814411665_1689310392548_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491537912627214507/alphabet-g.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491537912627214507/alphabet-g.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491820849561614508","Alphabet H","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491820849561614508/artifact/do_31383883095031808011666_1689310418868_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491820849561614508/alphabet-h.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491820849561614508/alphabet-h.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491972054220814510","Alphabet I","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491972054220814510/artifact/do_31383883118547763211667_1689310447713_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491972054220814510/alphabet-i.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491972054220814510/alphabet-i.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373492108363366417707","Alphabet J","https://obj.diksha.gov.in/ntp-content-production/content/do_31373492108363366417707/artifact/do_31383883140125491211668_1689310473999_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492108363366417707/alphabet-j.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492108363366417707/alphabet-j.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373492226980249614511","Alphabet K","https://obj.diksha.gov.in/ntp-content-production/content/do_31373492226980249614511/artifact/do_31383883161493504011451_1689310500060_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492226980249614511/alphabet-k.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492226980249614511/alphabet-k.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373492407006822414513","Alphabet L","https://obj.diksha.gov.in/ntp-content-production/content/do_31373492407006822414513/artifact/do_31383883182883635211669_1689310526232_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492407006822414513/alphabet-l.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492407006822414513/alphabet-l.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373492544438272017708","Alphabet M","https://obj.diksha.gov.in/ntp-content-production/content/do_31373492544438272017708/artifact/do_31383880585024307211634_1689307354933_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492544438272017708/alphabet-m.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492544438272017708/alphabet-m.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373493534024499217712","Alphabet N","https://obj.diksha.gov.in/ntp-content-production/content/do_31373493534024499217712/artifact/do_31383880715471257611635_1689307514132_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493534024499217712/alphabet-n.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493534024499217712/alphabet-n.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373493737042739217717","Alphabet O","https://obj.diksha.gov.in/ntp-content-production/content/do_31373493737042739217717/artifact/do_31383880796844032011428_1689307613468_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493737042739217717/alphabet-o.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493737042739217717/alphabet-o.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373493900231475217724","Alphabet P","https://obj.diksha.gov.in/ntp-content-production/content/do_31373493900231475217724/artifact/do_31383880899537305611638_1689307738839_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493900231475217724/alphabet-p.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493900231475217724/alphabet-p.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373493981118464017726","Alphabet Q","https://obj.diksha.gov.in/ntp-content-production/content/do_31373493981118464017726/artifact/do_31383880986233241611430_1689307844653_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493981118464017726/alphabet-q.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373493981118464017726/alphabet-q.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494072410112014529","Alphabet R","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494072410112014529/artifact/do_31383881119084544011640_1689308006962_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494072410112014529/alphabet-r.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494072410112014529/alphabet-r.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494186337894417729","Alphabet S","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494186337894417729/artifact/do_31383882069409792011655_1689309167000_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494186337894417729/alphabet-s.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494186337894417729/alphabet-s.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494277875302417730","Alphabet T","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494277875302417730/artifact/do_31383882184811315211440_1689309307816_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494277875302417730/alphabet-t.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494277875302417730/alphabet-t.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494362001408014530","Alphabet U","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494362001408014530/artifact/do_31383882257287577611441_1689309396276_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494362001408014530/alphabet-u.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494362001408014530/alphabet-u.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494470159564814532","Alphabet V","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494470159564814532/artifact/do_31383882453628518411442_1689309635926_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494470159564814532/alphabet-v.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494470159564814532/alphabet-v.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494598864076814533","Alphabet W","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494598864076814533/artifact/do_31383882531095347211657_1689309730517_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494598864076814533/alphabet-w.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494598864076814533/alphabet-w.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494696300544017731","Alphabet X","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494696300544017731/artifact/do_31383882622755635211443_1689309842355_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494696300544017731/alphabet-x.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494696300544017731/alphabet-x.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494804906803217732","Alphabet Y","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494804906803217732/artifact/do_31383882697454387211444_1689309933543_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494804906803217732/alphabet-y.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494804906803217732/alphabet-y.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373494914119270417733","Alphabet Z","https://obj.diksha.gov.in/ntp-content-production/content/do_31373494914119270417733/artifact/do_31383882864374579211446_1689310137305_flash-cards-icon.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494914119270417733/alphabet-z.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373494914119270417733/alphabet-z.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373483438951628817563","Colour Dominoes","https://obj.diksha.gov.in/ntp-content-production/content/do_31373483438951628817563/artifact/do_31383829516021760011244_1689245014962_dominoes.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483438951628817563/colour-dominoes.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483438951628817563/colour-dominoes.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373483550020403217629","Number Dominoes","https://obj.diksha.gov.in/ntp-content-production/content/do_31373483550020403217629/artifact/do_31383829315917414411236_1689244770714_dominoes.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483550020403217629/number-dot-dominoes.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483550020403217629/number-dot-dominoes.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373484768609075214446","Alphabet A","https://obj.diksha.gov.in/ntp-content-production/content/do_31373484768609075214446/artifact/do_3138381742850621441871_1689230259619_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373484768609075214446/alphabet-a.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373484768609075214446/alphabet-a.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373484959535923214449","Alphabet B","https://obj.diksha.gov.in/ntp-content-production/content/do_31373484959535923214449/artifact/do_31383817584979968011361_1689230450578_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373484959535923214449/alphabet-b.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373484959535923214449/alphabet-b.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373485091298508814452","Alphabet C","https://obj.diksha.gov.in/ntp-content-production/content/do_31373485091298508814452/artifact/do_31383817721403801611364_1689230617076_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485091298508814452/alphabet-c.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485091298508814452/alphabet-c.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373485231342387214454","Alphabet D","https://obj.diksha.gov.in/ntp-content-production/content/do_31373485231342387214454/artifact/do_31383817999699968011371_1689230956810_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485231342387214454/alphabet-d.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485231342387214454/alphabet-d.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373485395167641614458","Alphabet E","https://obj.diksha.gov.in/ntp-content-production/content/do_31373485395167641614458/artifact/do_3138381850625966081873_1689231575214_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485395167641614458/alphabet-e.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485395167641614458/alphabet-e.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373485686200729617649","Alphabet F","https://obj.diksha.gov.in/ntp-content-production/content/do_31373485686200729617649/artifact/do_31383818582279782411378_1689231667997_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485686200729617649/alphabet-f.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485686200729617649/alphabet-f.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373485783484006414460","Alphabet G","https://obj.diksha.gov.in/ntp-content-production/content/do_31373485783484006414460/artifact/do_3138381866562027521875_1689231769782_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485783484006414460/alphabet-g.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485783484006414460/alphabet-g.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
